transaction_id,customer_id,transaction_date,product_category,revenue_amount,gross_margin,is_upsell,repeat_index,first_touch_campaign_id,acquisition_channel,acquisition_date,country,nps_score,churn_date,lead_id,mql_date,sql_date,opportunity_date,close_date,deal_status,cohort_month
TX00021319,CUST014941,2024-08-10,Premium,58.71,38.16,False,1,CMP0007,Paid Search,2024-08-09,FR,1.0,,LEAD297856208F,2024-08-04,2024-08-06,2024-08-16,2024-08-10,Won,2024-08
TX00010920,CUST007643,2025-06-02,Core,99.43,69.6,False,1,CMP0058,Direct,2025-05-30,AU,4.0,,LEAD1994F3DB4D,2025-05-26,2025-05-29,2025-06-04,2025-06-02,Won,2025-05
TX00012944,CUST009076,2024-12-24,Core,452.85,317.0,False,1,CMP0034,Email,2024-12-22,CA,5.0,,LEAD9B1649F244,2024-12-21,2024-12-19,2024-12-27,2024-12-24,Won,2024-12
TX00005615,CUST003925,2025-03-30,Premium,118.58,77.08,False,1,CMP0035,Referral,2025-03-30,FR,2.0,,LEADDF459AE93D,2025-03-25,2025-03-30,2025-04-05,2025-03-30,Won,2025-03
TX00006862,CUST004791,2024-06-01,Add-on,118.35,94.68,False,1,CMP0058,Direct,2024-05-28,IN,8.0,,LEADC82602B787,2024-05-25,2024-05-29,2024-05-30,2024-06-01,Won,2024-05
TX00012015,CUST008420,2024-03-19,Add-on,147.95,118.36,False,1,CMP0009,Paid Search,2024-03-18,IT,3.0,,LEAD7B83877DC1,2024-03-13,2024-03-17,2024-03-23,2024-03-19,Won,2024-03
TX00016512,CUST011563,2024-02-11,Core,485.41,339.79,False,1,CMP0025,Organic Search,2024-02-11,SE,4.0,,LEADFE2E5C26AD,2024-02-05,2024-02-13,2024-02-16,2024-02-11,Won,2024-02
TX00017456,CUST012251,2024-09-18,Add-on,537.77,440.97,True,2,CMP0038,Affiliate,2024-06-03,AU,7.0,,LEADF4CD4698F5,2024-05-28,2024-06-04,2024-06-08,2024-09-18,Won,2024-06
TX00003533,CUST002485,2024-12-06,Add-on,91.89,75.35,True,2,CMP0033,Email,2024-10-07,AU,2.0,,LEADB8166C2821,2024-10-04,2024-10-05,2024-10-11,2024-12-06,Won,2024-10
TX00009243,CUST006483,2024-06-24,Add-on,213.26,170.61,False,1,CMP0035,Referral,2024-06-20,US,10.0,,LEAD83C6CA1509,2024-06-17,2024-06-18,2024-06-20,2024-06-24,Won,2024-06
TX00012571,CUST008818,2024-09-27,Core,843.59,607.38,True,3,CMP0005,Paid Search,2024-05-15,PL,5.0,2025-12-15,LEAD0F1DB34E64,2024-05-09,2024-05-16,2024-05-19,2024-09-27,Won,2024-05
TX00003346,CUST002349,2024-07-12,Core,1026.43,718.5,False,1,CMP0058,Direct,2024-07-08,IT,10.0,2025-04-08,LEADF66579C3EA,2024-07-02,2024-07-05,2024-07-08,2024-07-12,Won,2024-07
TX00002422,CUST001675,2024-07-07,Premium,189.2,124.87,True,3,CMP0002,Paid Search,2024-01-15,AU,2.0,,LEAD06ACDB85FA,2024-01-08,2024-01-16,2024-01-20,2024-07-07,Won,2024-01
TX00016984,CUST011901,2024-09-30,Add-on,195.58,160.38,True,3,CMP0037,Referral,2024-05-28,IN,,,LEADE1CC49889F,2024-05-23,2024-05-26,2024-06-01,2024-09-30,Won,2024-05
TX00014441,CUST010111,2025-08-03,Core,753.0,527.1,False,1,CMP0005,Paid Search,2025-07-29,BR,8.0,,LEAD701C000A8E,2025-07-28,2025-07-31,2025-07-30,2025-08-03,Won,2025-07
TX00010122,CUST007089,2024-03-29,Core,282.84,203.64,True,2,CMP0032,Email,2024-02-08,FR,5.0,,LEADB1C83A52D5,2024-02-03,2024-02-07,2024-02-11,2024-03-29,Won,2024-02
TX00019742,CUST013863,2025-09-15,Core,381.14,266.8,False,1,CMP0035,Referral,2025-09-15,PL,3.0,,LEAD2084F0C489,2025-09-11,2025-09-13,2025-09-17,2025-09-15,Won,2025-09
TX00017680,CUST012412,2025-07-07,Core,291.61,204.13,False,1,CMP0035,Referral,2025-07-07,ES,,,LEADA05D31C58D,2025-07-02,2025-07-09,2025-07-08,2025-07-07,Won,2025-07
TX00017875,CUST012540,2025-02-07,Core,207.02,144.91,False,1,CMP0008,Paid Search,2025-02-01,FR,6.0,2025-03-01,LEADB68602FF62,2025-01-27,2025-01-31,2025-02-04,2025-02-07,Won,2025-02
TX00007900,CUST005543,2024-11-14,Premium,868.15,564.3,False,1,CMP0004,Paid Search,2024-11-14,FR,,,LEAD059FF28E34,2024-11-13,2024-11-16,2024-11-14,2024-11-14,Won,2024-11
TX00001337,CUST000945,2024-07-29,Core,152.81,106.97,False,1,CMP0004,Paid Search,2024-07-27,IN,6.0,2025-06-27,LEADD373199574,2024-07-26,2024-07-24,2024-08-02,2024-07-29,Won,2024-07
TX00005118,CUST003572,2024-08-13,Premium,697.25,453.21,False,1,CMP0016,Paid Social,2024-08-08,GB,4.0,,LEAD94203A5723,2024-08-03,2024-08-07,2024-08-11,2024-08-13,Won,2024-08
TX00003184,CUST002227,2025-08-15,Core,178.9,125.23,False,1,CMP0031,Email,2025-08-15,PL,9.0,2025-11-15,LEAD90EA2F4204,2025-08-11,2025-08-14,2025-08-21,2025-08-15,Won,2025-08
TX00012938,CUST009072,2024-11-28,Premium,65.34,42.47,False,1,CMP0058,Direct,2024-11-28,NL,10.0,,LEADB6F23F4664,2024-11-28,2024-11-26,2024-11-28,2024-11-28,Won,2024-11
TX00018469,CUST012966,2025-07-04,Premium,411.88,271.84,True,3,CMP0057,Direct,2025-03-02,SE,1.0,,LEAD79E0B422B5,2025-02-25,2025-03-04,2025-03-04,2025-07-04,Won,2025-03
TX00001145,CUST000814,2025-01-31,Premium,466.45,303.19,False,1,CMP0036,Referral,2025-01-31,NL,0.0,,LEAD12590A1843,2025-01-26,2025-01-31,2025-01-31,2025-01-31,Won,2025-01
TX00021577,CUST015120,2025-07-18,Add-on,204.33,163.46,False,1,CMP0037,Referral,2025-07-12,IT,10.0,,LEAD562FB27F74,2025-07-06,2025-07-14,2025-07-18,2025-07-18,Won,2025-07
TX00018057,CUST012672,2024-10-04,Core,186.35,130.44,False,1,CMP0005,Paid Search,2024-09-28,AU,2.0,2025-01-28,LEAD94734299E8,2024-09-28,2024-09-30,2024-09-29,2024-10-04,Won,2024-09
TX00013228,CUST009278,2024-06-29,Core,139.29,100.29,True,2,CMP0035,Referral,2024-03-22,GB,6.0,,LEAD1B57A78D57,2024-03-22,2024-03-24,2024-03-22,2024-06-29,Won,2024-03
TX00003057,CUST002134,2024-09-05,Core,123.44,86.41,False,1,CMP0035,Referral,2024-09-05,GB,8.0,,LEAD4933BA7BE7,2024-08-29,2024-09-02,2024-09-08,2024-09-05,Won,2024-09
TX00013572,CUST009516,2025-01-05,Core,153.3,107.31,False,1,CMP0037,Referral,2024-12-31,DE,4.0,,LEAD99658F3A8B,2024-12-26,2024-12-30,2025-01-03,2025-01-05,Won,2024-12
TX00010593,CUST007418,2024-02-14,Core,750.97,525.68,False,1,CMP0060,Direct,2024-02-10,SE,0.0,2024-08-10,LEAD78D8857468,2024-02-06,2024-02-10,2024-02-15,2024-02-14,Won,2024-02
TX00007533,CUST005263,2025-06-12,Add-on,181.74,149.03,True,2,CMP0057,Direct,2025-03-08,IN,10.0,,LEAD10362C4D98,2025-03-08,2025-03-07,2025-03-14,2025-06-12,Won,2025-03
TX00005670,CUST003967,2024-09-27,Add-on,127.78,104.78,True,2,CMP0030,Organic Search,2024-08-08,GB,6.0,,LEADDA15D5CCF0,2024-08-03,2024-08-10,2024-08-08,2024-09-27,Won,2024-08
TX00004597,CUST003211,2025-01-28,Core,135.57,94.9,False,1,CMP0031,Email,2025-01-25,IN,5.0,,LEAD4449F9E162,2025-01-24,2025-01-22,2025-01-30,2025-01-28,Won,2025-01
TX00002386,CUST001652,2025-04-01,Add-on,87.01,71.35,True,3,CMP0037,Referral,2024-12-20,PL,10.0,,LEAD5E7797119C,2024-12-18,2024-12-20,2024-12-27,2025-04-01,Won,2024-12
TX00008367,CUST005874,2024-03-28,Core,814.25,569.97,False,1,CMP0009,Paid Search,2024-03-23,GB,3.0,,LEAD732BC69EBF,2024-03-19,2024-03-25,2024-03-24,2024-03-28,Won,2024-03
TX00001333,CUST000943,2025-03-15,Core,72.39,50.67,False,1,CMP0001,Paid Search,2025-03-09,PL,9.0,,LEAD1880E8F200,2025-03-09,2025-03-08,2025-03-15,2025-03-15,Won,2025-03
TX00010045,CUST007037,2025-03-22,Add-on,219.08,179.65,True,3,CMP0060,Direct,2024-09-29,DE,3.0,,LEAD6FD9B2D6C4,2024-09-23,2024-09-27,2024-10-04,2025-03-22,Won,2024-09
TX00004429,CUST003091,2024-03-29,Premium,790.7,513.96,False,1,CMP0036,Referral,2024-03-26,IN,,,LEAD289BE901FF,2024-03-19,2024-03-25,2024-03-27,2024-03-29,Won,2024-03
TX00001704,CUST001191,2025-09-20,Premium,247.47,160.86,False,1,CMP0003,Paid Search,2025-09-15,IN,2.0,,LEAD0D9333B7E7,2025-09-15,2025-09-14,2025-09-17,2025-09-20,Open,2025-09
TX00015274,CUST010690,2024-06-20,Core,455.17,318.62,False,1,CMP0031,Email,2024-06-17,IT,,,LEADFC59DAC6F6,2024-06-17,2024-06-15,2024-06-21,2024-06-20,Won,2024-06
TX00017771,CUST012472,2024-07-13,Core,268.18,193.09,True,2,CMP0035,Referral,2024-03-27,FR,7.0,2025-11-27,LEAD3DA6191424,2024-03-26,2024-03-26,2024-03-27,2024-07-13,Won,2024-03
TX00003143,CUST002201,2025-03-22,Add-on,213.87,171.1,False,1,CMP0003,Paid Search,2025-03-19,FR,0.0,,LEAD1CDEE651D5,2025-03-12,2025-03-18,2025-03-22,2025-03-22,Won,2025-03
TX00015205,CUST010640,2025-09-18,Core,555.08,388.56,False,1,CMP0002,Paid Search,2025-09-12,GB,,,LEAD96E65A1B4D,2025-09-09,2025-09-09,2025-09-12,2025-09-18,Won,2025-09
TX00012889,CUST009035,2025-01-17,Premium,155.09,100.81,False,1,CMP0007,Paid Search,2025-01-11,AU,9.0,,LEAD38844903FE,2025-01-05,2025-01-10,2025-01-13,2025-01-17,Won,2025-01
TX00004274,CUST002987,2024-12-20,Premium,373.2,242.58,False,1,CMP0003,Paid Search,2024-12-19,ES,2.0,2025-07-19,LEADA5FCE537E7,2024-12-14,2024-12-16,2024-12-22,2024-12-20,Open,2024-12
TX00004579,CUST003198,2024-11-23,Core,398.72,279.1,False,1,CMP0005,Paid Search,2024-11-18,PL,8.0,2024-12-18,LEAD54759D5D65,2024-11-13,2024-11-17,2024-11-20,2024-11-23,Won,2024-11
TX00006024,CUST004200,2025-04-23,Add-on,98.11,80.45,True,4,CMP0033,Email,2024-09-23,GB,2.0,,LEAD7A3A1BC5F9,2024-09-16,2024-09-25,2024-09-30,2025-04-23,Lost,2024-09
TX00000150,CUST000103,2025-03-28,Core,550.86,385.6,False,1,CMP0009,Paid Search,2025-03-26,SE,8.0,2025-07-26,LEAD6FF7F2D031,2025-03-20,2025-03-26,2025-03-27,2025-03-28,Won,2025-03
TX00014059,CUST009861,2024-02-19,Core,419.09,293.36,False,1,CMP0003,Paid Search,2024-02-16,IT,9.0,,LEADEBB48B760E,2024-02-10,2024-02-15,2024-02-17,2024-02-19,Won,2024-02
TX00002839,CUST001981,2025-08-13,Add-on,221.71,177.37,False,1,CMP0060,Direct,2025-08-07,AU,4.0,,LEAD3D443D7E20,2025-07-31,2025-08-08,2025-08-09,2025-08-13,Won,2025-08
TX00012302,CUST008626,2025-09-21,Core,215.41,155.1,True,2,CMP0005,Paid Search,2025-08-05,IN,,,LEADA07012E77D,2025-08-03,2025-08-04,2025-08-06,2025-09-21,Won,2025-08
TX00016778,CUST011754,2025-06-21,Core,1036.48,725.54,False,1,CMP0059,Direct,2025-06-20,GB,10.0,,LEADB8E4E53A95,2025-06-16,2025-06-18,2025-06-23,2025-06-21,Won,2025-06
TX00015911,CUST011151,2025-04-15,Core,927.78,649.45,False,1,CMP0027,Organic Search,2025-04-15,NL,7.0,2025-11-15,LEAD13BFAED6A2,2025-04-11,2025-04-12,2025-04-15,2025-04-15,Open,2025-04
TX00003473,CUST002443,2025-03-07,Core,114.81,80.37,False,1,CMP0034,Email,2025-03-01,CA,2.0,,LEAD1B2D03E179,2025-03-01,2025-03-01,2025-03-03,2025-03-07,Won,2025-03
TX00002520,CUST001746,2025-06-05,Premium,94.14,61.19,False,1,CMP0005,Paid Search,2025-06-02,SE,,,LEADB3B86C94CF,2025-05-27,2025-06-04,2025-06-07,2025-06-05,Won,2025-06
TX00000480,CUST000334,2024-10-19,Core,444.43,311.1,False,1,CMP0057,Direct,2024-10-14,CA,,2025-05-14,LEAD3D881CC5CF,2024-10-07,2024-10-11,2024-10-19,2024-10-19,Won,2024-10
TX00000617,CUST000430,2024-10-16,Core,951.95,666.37,False,1,CMP0036,Referral,2024-10-16,DE,10.0,2025-07-16,LEAD624364183A,2024-10-09,2024-10-18,2024-10-20,2024-10-16,Won,2024-10
TX00006109,CUST004265,2025-06-22,Add-on,409.06,335.43,True,3,CMP0010,Paid Search,2025-01-20,IT,4.0,,LEAD243EDF50ED,2025-01-16,2025-01-17,2025-01-20,2025-06-22,Won,2025-01
TX00018572,CUST013039,2025-01-23,Core,1523.52,1066.46,False,1,CMP0003,Paid Search,2025-01-22,GB,4.0,,LEADF4B971ECFE,2025-01-17,2025-01-19,2025-01-22,2025-01-23,Won,2025-01
TX00019266,CUST013530,2025-09-10,Core,190.6,133.42,False,1,CMP0002,Paid Search,2025-09-08,IT,9.0,,LEADDFA5ADA9C7,2025-09-07,2025-09-06,2025-09-10,2025-09-10,Won,2025-09
TX00009850,CUST006907,2024-08-03,Core,742.88,520.02,False,1,CMP0002,Paid Search,2024-07-30,CA,8.0,,LEAD42C1DE4AC7,2024-07-23,2024-07-31,2024-08-03,2024-08-03,Won,2024-07
TX00021124,CUST014799,2024-12-09,Core,1238.22,866.75,False,1,CMP0008,Paid Search,2024-12-08,IN,3.0,,LEAD0D306147B9,2024-12-06,2024-12-05,2024-12-10,2024-12-09,Won,2024-12
TX00002474,CUST001713,2024-10-16,Core,649.09,454.36,False,1,CMP0039,Affiliate,2024-10-15,NL,4.0,,LEAD08AD09F712,2024-10-12,2024-10-13,2024-10-19,2024-10-16,Won,2024-10
TX00014120,CUST009903,2024-09-02,Add-on,115.2,92.16,False,1,CMP0031,Email,2024-08-29,US,0.0,,LEAD072C33737A,2024-08-22,2024-08-30,2024-08-31,2024-09-02,Won,2024-08
TX00016301,CUST011418,2024-06-26,Core,369.04,258.33,False,1,CMP0001,Paid Search,2024-06-24,SE,0.0,,LEAD52FE330327,2024-06-21,2024-06-21,2024-06-24,2024-06-26,Won,2024-06
TX00008874,CUST006223,2025-01-11,Premium,314.85,204.65,False,1,CMP0003,Paid Search,2025-01-10,AU,2.0,,LEAD54A787F813,2025-01-03,2025-01-12,2025-01-13,2025-01-11,Won,2025-01
TX00017152,CUST012030,2024-10-09,Premium,508.27,330.38,False,1,CMP0037,Referral,2024-10-04,BR,1.0,,LEADB12181AD00,2024-09-27,2024-10-06,2024-10-09,2024-10-09,Won,2024-10
TX00014796,CUST010351,2024-12-09,Premium,90.74,58.98,False,1,CMP0030,Organic Search,2024-12-07,DE,1.0,,LEADEFB251D116,2024-12-05,2024-12-09,2024-12-14,2024-12-09,Won,2024-12
TX00010934,CUST007653,2024-11-16,Core,322.44,225.71,False,1,CMP0022,PaidSocial,2024-11-11,NL,,,LEAD09DC77B3D7,2024-11-05,2024-11-11,2024-11-12,2024-11-16,Won,2024-11
TX00002890,CUST002019,2024-06-22,Add-on,72.5,58.0,False,1,CMP0034,Email,2024-06-20,IT,,2025-04-20,LEADB484886C39,2024-06-19,2024-06-17,2024-06-20,2024-06-22,Won,2024-06
TX00021119,CUST014795,2025-07-19,Add-on,536.17,439.66,True,2,CMP0032,Email,2025-05-25,DE,9.0,,LEAD74EA0F0BF0,2025-05-23,2025-05-25,2025-05-31,2025-07-19,Won,2025-05
TX00012497,CUST008768,2024-02-02,Core,206.95,144.86,False,1,CMP0058,Direct,2024-01-29,CA,5.0,2024-06-29,LEAD6BB577FAE4,2024-01-26,2024-01-29,2024-02-05,2024-02-02,Won,2024-01
TX00000218,CUST000147,2024-11-14,Core,265.65,185.95,False,1,CMP0002,Paid Search,2024-11-11,DE,10.0,2025-01-11,LEADC81429585C,2024-11-08,2024-11-08,2024-11-11,2024-11-14,Won,2024-11
TX00010704,CUST007494,2024-03-22,Premium,415.28,269.93,False,1,CMP0008,Paid Search,2024-03-20,FR,,2025-05-20,LEAD1E20CE0C06,2024-03-19,2024-03-19,2024-03-22,2024-03-22,Won,2024-03
TX00013637,CUST009568,2024-04-02,Core,487.88,341.52,False,1,CMP0058,Direct,2024-03-31,AU,4.0,2024-06-30,LEADE41F4B5D01,2024-03-28,2024-03-30,2024-04-02,2024-04-02,Won,2024-03
TX00006062,CUST004227,2025-05-31,Premium,58.11,38.35,True,2,CMP0009,Paid Search,2025-03-09,NL,9.0,,LEAD90357EDDF9,2025-03-09,2025-03-11,2025-03-15,2025-05-31,Won,2025-03
TX00006951,CUST004854,2024-12-07,Core,184.93,129.45,False,1,CMP0060,Direct,2024-12-04,NL,6.0,,LEADFAF3D13CE7,2024-11-28,2024-12-03,2024-12-04,2024-12-07,Won,2024-12
TX00019868,CUST013948,2024-03-01,Core,197.25,138.07,False,1,CMP0004,Paid Search,2024-02-25,IN,,2024-10-25,LEAD1E8B56CF5B,2024-02-19,2024-02-26,2024-02-27,2024-03-01,Won,2024-02
TX00016563,CUST011601,2025-02-15,Core,216.99,151.89,False,1,CMP0036,Referral,2025-02-14,NL,6.0,,LEAD67A396A968,2025-02-13,2025-02-13,2025-02-17,2025-02-15,Won,2025-02
TX00000662,CUST000462,2024-04-21,Premium,466.11,302.97,False,1,CMP0002,Paid Search,2024-04-16,IN,8.0,,LEAD4184044827,2024-04-12,2024-04-18,2024-04-19,2024-04-21,Won,2024-04
TX00012431,CUST008720,2024-06-11,Core,437.17,306.02,False,1,CMP0057,Direct,2024-06-11,DE,0.0,2025-04-11,LEAD05C9E174F0,2024-06-05,2024-06-09,2024-06-18,2024-06-11,Won,2024-06
TX00019809,CUST013906,2025-01-07,Add-on,559.89,459.11,True,2,CMP0060,Direct,2024-11-07,US,2.0,2025-01-07,LEADB01DA4F28C,2024-11-01,2024-11-06,2024-11-08,2025-01-07,Lost,2024-11
TX00003584,CUST002518,2024-08-11,Add-on,402.99,322.39,False,1,CMP0035,Referral,2024-08-11,BR,8.0,,LEADDDD6E3D0C1,2024-08-09,2024-08-09,2024-08-12,2024-08-11,Won,2024-08
TX00016516,CUST011567,2024-07-02,Add-on,350.7,280.56,False,1,CMP0057,Direct,2024-06-29,PL,9.0,2025-05-29,LEAD2A870E94F0,2024-06-24,2024-06-26,2024-06-29,2024-07-02,Won,2024-06
TX00010515,CUST007353,2024-07-03,Add-on,167.84,137.63,True,2,CMP0004,Paid Search,2024-05-24,NL,6.0,,LEADFFD8E11C6F,2024-05-23,2024-05-25,2024-05-24,2024-07-03,Won,2024-05
TX00013464,CUST009443,2025-01-28,Core,237.48,166.24,False,1,CMP0006,Paid Search,2025-01-26,GB,,2025-03-26,LEAD2829631BB4,2025-01-23,2025-01-27,2025-01-30,2025-01-28,Won,2025-01
TX00008650,CUST006065,2024-02-11,Core,194.6,136.22,False,1,CMP0038,Affiliate,2024-02-06,AU,0.0,,LEAD43D3EE0D73,2024-01-30,2024-02-05,2024-02-09,2024-02-11,Won,2024-02
TX00009852,CUST006909,2025-02-18,Add-on,370.28,296.22,False,1,CMP0035,Referral,2025-02-12,FR,1.0,,LEAD168BD95763,2025-02-06,2025-02-09,2025-02-15,2025-02-18,Won,2025-02
TX00021239,CUST014883,2025-08-04,Core,227.47,159.23,False,1,CMP0006,Paid Search,2025-07-29,AU,9.0,,LEADE1E5B5FB88,2025-07-26,2025-07-30,2025-08-05,2025-08-04,Won,2025-07
TX00007393,CUST005156,2025-09-23,Core,359.93,251.95,False,1,CMP0035,Referral,2025-09-19,PL,10.0,,LEAD93D6893F71,2025-09-14,2025-09-18,2025-09-21,2025-09-23,Won,2025-09
TX00019817,CUST013912,2024-03-10,Add-on,60.95,48.76,False,1,CMP0030,Organic Search,2024-03-07,IT,1.0,,LEAD04FE321BFE,2024-02-29,2024-03-05,2024-03-10,2024-03-10,Won,2024-03
TX00019753,CUST013867,2024-11-07,Add-on,746.36,597.09,False,1,CMP0003,Paid Search,2024-11-01,CA,3.0,2025-01-01,LEADD5193E8E75,2024-10-25,2024-10-29,2024-11-08,2024-11-07,Won,2024-11
TX00006496,CUST004537,2025-07-16,Core,152.77,109.99,True,4,CMP0009,Paid Search,2024-11-07,CA,9.0,,LEAD52C455E638,2024-11-04,2024-11-06,2024-11-10,2025-07-16,Won,2024-11
TX00020330,CUST014265,2024-02-20,Add-on,251.83,201.46,False,1,CMP0001,Paid Search,2024-02-18,BR,6.0,2024-10-18,LEAD12077853A5,2024-02-12,2024-02-18,2024-02-23,2024-02-20,Won,2024-02
TX00014302,CUST010024,2024-10-21,Add-on,1239.88,991.9,False,1,CMP0059,Dirct,2024-10-17,DE,9.0,,LEADE34E674B31,2024-10-13,2024-10-18,2024-10-22,2024-10-21,Won,2024-10
TX00017980,CUST012618,2024-07-31,Add-on,184.29,147.43,False,1,CMP0024,Paid Social,2024-07-26,GB,7.0,,LEAD2F2BD1EC71,2024-07-20,2024-07-24,2024-07-27,2024-07-31,Won,2024-07
TX00016230,CUST011365,2025-04-28,Core,624.07,436.85,False,1,CMP0058,Direct,2025-04-23,FR,10.0,,LEAD8BE373712B,2025-04-20,2025-04-21,2025-04-26,2025-04-28,Won,2025-04
TX00014850,CUST010395,2025-01-05,Premium,542.94,352.91,False,1,CMP0003,Paid Search,2024-12-31,AU,6.0,2025-03-31,LEAD9EE971549E,2024-12-29,2025-01-02,2025-01-03,2025-01-05,Won,2024-12
TX00022622,CUST015846,2024-09-24,Premium,105.05,68.28,False,1,CMP0037,Referral,2024-09-20,US,2.0,,LEADEE5B77EA01,2024-09-17,2024-09-19,2024-09-20,2024-09-24,Won,2024-09
TX00019728,CUST013853,2024-07-21,Core,286.24,200.37,False,1,CMP0003,Paid Search,2024-07-15,IT,6.0,,LEAD44BC44CFD2,2024-07-15,2024-07-12,2024-07-20,2024-07-21,Won,2024-07
TX00011219,CUST007861,2025-07-07,Add-on,1605.64,1284.51,False,1,CMP0029,Organic Search,2025-07-05,GB,,,LEAD05E3815E5B,2025-06-30,2025-07-05,2025-07-11,2025-07-07,Won,2025-07
TX00015070,CUST010551,2024-07-26,Core,588.04,411.63,False,1,CMP0005,Paid Sreach,2024-07-20,FR,10.0,,LEADDDD45DF61D,2024-07-16,2024-07-19,2024-07-26,2024-07-26,Won,2024-07
TX00021336,CUST014954,2024-08-11,Core,361.37,252.96,False,1,CMP0008,Paid Search,2024-08-07,DE,10.0,2025-08-07,LEADBA46C907A5,2024-08-06,2024-08-06,2024-08-12,2024-08-11,Won,2024-08
TX00002033,CUST001417,2024-09-02,Core,170.77,119.54,False,1,CMP0039,Affiliate,2024-08-30,FR,,2025-02-28,LEAD7AEBC690BC,2024-08-29,2024-09-01,2024-08-30,2024-09-02,Won,2024-08
TX00008030,CUST005634,2025-06-19,Add-on,68.75,55.0,False,1,CMP0031,Email,2025-06-18,DE,2.0,,LEAD33D65D2D67,2025-06-18,2025-06-18,2025-06-19,2025-06-19,Won,2025-06
TX00008291,CUST005818,2024-08-08,Core,447.58,313.31,False,1,CMP0027,Organic Search,2024-08-08,IN,0.0,,LEAD99DB29954E,2024-08-05,2024-08-08,2024-08-11,2024-08-08,Won,2024-08
TX00018801,CUST013205,2025-08-09,Add-on,239.24,191.39,False,1,CMP0033,Email,2025-08-09,NL,0.0,,LEADB6E95380F8,2025-08-03,2025-08-10,2025-08-12,2025-08-09,Won,2025-08
TX00019948,CUST014004,2025-01-31,Core,59.8,41.86,False,1,CMP0001,Paid Search,2025-01-27,ES,2.0,,LEADB7339A1A6F,2025-01-20,2025-01-27,2025-01-29,2025-01-31,Won,2025-01
TX00008973,CUST006292,2025-06-10,Core,382.04,267.43,False,1,CMP0006,Paid Search,2025-06-08,CA,7.0,,LEAD5458EA2F25,2025-06-06,2025-06-08,2025-06-15,2025-06-10,Won,2025-06
TX00003399,CUST002388,2024-07-06,Core,199.87,139.91,False,1,CMP0035,Referral,2024-07-04,PL,7.0,,LEAD84AF4E6AEB,2024-07-03,2024-07-03,2024-07-09,2024-07-06,Won,2024-07
TX00008813,CUST006183,2025-08-31,Add-on,169.25,138.78,True,2,CMP0035,Referral,2025-05-29,IN,9.0,,LEADCEC22B7E46,2025-05-24,2025-05-28,2025-06-05,2025-08-31,Won,2025-05
TX00001854,CUST001295,2024-09-30,Core,458.21,320.75,False,1,CMP0005,Paid Search,2024-09-28,BR,9.0,,LEADE686D3F887,2024-09-27,2024-09-26,2024-09-29,2024-09-30,Won,2024-09
TX00010849,CUST007593,2025-03-20,Add-on,360.6,295.69,True,3,CMP0015,Paid Social,2024-10-20,AU,3.0,2025-11-20,LEAD12021FFD79,2024-10-17,2024-10-21,2024-10-22,2025-03-20,Won,2024-10
TX00006037,CUST004209,2024-09-15,Premium,186.78,121.41,False,1,CMP0060,Direct,2024-09-12,BR,2.0,2025-07-12,LEAD6BA9729A09,2024-09-07,2024-09-14,2024-09-19,2024-09-15,Won,2024-09
TX00007179,CUST005018,2024-07-17,Core,165.96,119.49,True,3,CMP0009,Paid Search,2024-01-18,ES,10.0,,LEAD6568963448,2024-01-18,2024-01-17,2024-01-18,2024-07-17,Won,2024-01
TX00002724,CUST001895,2025-04-24,Core,406.73,284.71,False,1,CMP0010,Paid Search,2025-04-23,PL,4.0,,LEAD8326A68D03,2025-04-22,2025-04-22,2025-04-30,2025-04-24,Won,2025-04
TX00013195,CUST009252,2024-08-13,Add-on,203.58,166.94,True,2,CMP0028,Organic Search,2024-05-07,ES,2.0,,LEAD2684D39C77,2024-05-04,2024-05-07,2024-05-11,2024-08-13,Won,2024-05
TX00019841,CUST013931,2025-08-04,Premium,227.32,147.76,False,1,CMP0031,Email,2025-08-04,FR,9.0,,LEADDAA9C81AF9,2025-07-30,2025-08-02,2025-08-10,2025-08-04,Won,2025-08
TX00005884,CUST004106,2025-03-04,Core,785.85,550.1,False,1,CMP0057,Direct,2025-02-26,IN,8.0,,LEAD084B4FAAD8,2025-02-25,2025-02-27,2025-02-28,2025-03-04,Won,2025-02
TX00014517,CUST010157,2024-12-09,Core,60.32,42.22,False,1,CMP0035,Referral,2024-12-07,US,4.0,,LEAD798DA03D29,2024-12-07,2024-12-05,2024-12-11,2024-12-09,Won,2024-12
TX00013980,CUST009799,2024-11-25,Add-on,46.8,37.44,False,1,CMP0007,Paid Search,2024-11-21,NL,4.0,2024-12-21,LEADA3F7C260B9,2024-11-18,2024-11-20,2024-11-28,2024-11-25,Open,2024-11
TX00004085,CUST002852,2025-06-14,Add-on,360.97,296.0,True,3,CMP0033,Email,2024-12-24,US,8.0,,LEADBEFC00BDF7,2024-12-20,2024-12-26,2024-12-29,2025-06-14,Won,2024-12
TX00006202,CUST004339,2025-04-29,Core,98.02,68.61,False,1,CMP0012,Piad Social,2025-04-23,ES,3.0,,LEAD25D37622A2,2025-04-23,2025-04-25,2025-04-24,2025-04-29,Won,2025-04
TX00014431,CUST010104,2024-08-29,Premium,129.44,84.14,False,1,CMP0010,Paid Search,2024-08-29,SE,5.0,,LEADDEB4C428EA,2024-08-25,2024-08-30,2024-09-04,2024-08-29,Won,2024-08
